"state","item","Unit","Date","Value"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2017M3","205"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2017M4","202.142857142857"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2017M5","205"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2017M6","203.571428571429"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2017M7","204.615384615385"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2017M8","205.625"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2017M9","207.222222222222"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2017M10","205.714285714286"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2017M11","205.714285714286"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2017M12","203.333333333333"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2018M1","202.727272727273"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2018M2","200.769230769231"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2018M3","196"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2018M4","199.285714285714"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2018M5","205.555555555556"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2018M6","201.428571428571"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2018M7","200.666666666667"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2018M8","204"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2018M9","199.230769230769"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2018M10","205.714285714286"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2018M11","197.333333333333"
"Kwara","Evaporated tinned milk(peak), 170g","1 unit","2018M12","198.8"
"Kwara","Frozen chicken","1 unit","2016M1","1200"
"Kwara","Frozen chicken","1 unit","2016M2","1500"
"Kwara","Frozen chicken","1 unit","2016M3","1281.99666666666"
"Kwara","Frozen chicken","1 unit","2016M4","1211.4975"
"Kwara","Frozen chicken","1 unit","2016M5","1274.83333333333"
"Kwara","Frozen chicken","1 unit","2016M6","1242"
"Kwara","Frozen chicken","1 unit","2016M7","1211.4975"
"Kwara","Frozen chicken","1 unit","2016M8","1575"
"Kwara","Frozen chicken","1 unit","2016M9","1566.66666666666"
"Kwara","Frozen chicken","1 unit","2016M10","1505.05693103226"
"Kwara","Frozen chicken","1 unit","2016M11","1372.995"
"Kwara","Frozen chicken","1 unit","2016M12","1500"
"Kwara","Frozen chicken","1 unit","2017M1","1494.965"
"Kwara","Frozen chicken","1 unit","2017M2","1350"
"Kwara","Frozen chicken","1 unit","2017M3","1400"
"Kwara","Frozen chicken","1 unit","2017M4","1750"
"Kwara","Frozen chicken","1 unit","2017M5","1700"
"Kwara","Frozen chicken","1 unit","2017M6","1750"
"Kwara","Frozen chicken","1 unit","2017M7","1350"
"Kwara","Frozen chicken","1 unit","2017M8","1450"
"Kwara","Frozen chicken","1 unit","2017M9","1450.725"
"Kwara","Frozen chicken","1 unit","2017M10","1300"
"Kwara","Frozen chicken","1 unit","2017M11","1250"
"Kwara","Frozen chicken","1 unit","2017M12","1250"
"Kwara","Frozen chicken","1 unit","2018M1","1250"
"Kwara","Frozen chicken","1 unit","2018M2","1350"
"Kwara","Frozen chicken","1 unit","2018M3","1406.4139911472"
"Kwara","Frozen chicken","1 unit","2018M4","1550"
"Kwara","Frozen chicken","1 unit","2018M5","1450"
"Kwara","Frozen chicken","1 unit","2018M6","1500"
"Kwara","Frozen chicken","1 unit","2018M7","1500"
"Kwara","Frozen chicken","1 unit","2018M8","1450"
"Kwara","Frozen chicken","1 unit","2018M9","1350"
"Kwara","Frozen chicken","1 unit","2018M10","1400"
"Kwara","Frozen chicken","1 unit","2018M11","1300"
"Kwara","Frozen chicken","1 unit","2018M12","1350"
"Kwara","Gari white,sold loose","1kg","2016M1","162.472"
"Kwara","Gari white,sold loose","1kg","2016M2","164.997428571429"
"Kwara","Gari white,sold loose","1kg","2016M3","167.540714285714"
"Kwara","Gari white,sold loose","1kg","2016M4","163.433333333332"
"Kwara","Gari white,sold loose","1kg","2016M5","183.8"
"Kwara","Gari white,sold loose","1kg","2016M6","182.161285714286"
"Kwara","Gari white,sold loose","1kg","2016M7","166.27106060606"
"Kwara","Gari white,sold loose","1kg","2016M8","183.615"
"Kwara","Gari white,sold loose","1kg","2016M9","176.606666666667"
"Kwara","Gari white,sold loose","1kg","2016M10","173.193814507236"
"Kwara","Gari white,sold loose","1kg","2016M11","187.526785714286"
"Kwara","Gari white,sold loose","1kg","2016M12","173.689999999999"
"Kwara","Gari white,sold loose","1kg","2017M1","175.716666666667"
"Kwara","Gari white,sold loose","1kg","2017M2","189.036071428571"
"Kwara","Gari white,sold loose","1kg","2017M3","223.141060528269"
"Kwara","Gari white,sold loose","1kg","2017M4","242.699682599818"
"Kwara","Gari white,sold loose","1kg","2017M5","243.233621901538"
"Kwara","Gari white,sold loose","1kg","2017M6","283.291587966385"
"Kwara","Gari white,sold loose","1kg","2017M7","276.168831168831"
"Kwara","Gari white,sold loose","1kg","2017M8","278.771875"
"Kwara","Gari white,sold loose","1kg","2017M9","289.657029478458"
"Kwara","Gari white,sold loose","1kg","2017M10","225.58"
"Kwara","Gari white,sold loose","1kg","2017M11","218.165384615385"
"Kwara","Gari white,sold loose","1kg","2017M12","204.715091996792"
"Kwara","Gari white,sold loose","1kg","2018M1","185.517915347463"
"Kwara","Gari white,sold loose","1kg","2018M2","150.028703180877"
"Kwara","Gari white,sold loose","1kg","2018M3","151.604134243264"
"Kwara","Gari white,sold loose","1kg","2018M4","188.76593518781"
"Kwara","Gari white,sold loose","1kg","2018M5","159.254233410934"
"Kwara","Gari white,sold loose","1kg","2018M6","162.426890933757"
"Kwara","Gari white,sold loose","1kg","2018M7","146.512915061173"
"Kwara","Gari white,sold loose","1kg","2018M8","154.563825530212"
"Kwara","Gari white,sold loose","1kg","2018M9","162.615682636691"
"Kwara","Gari white,sold loose","1kg","2018M10","156.756874561753"
"Kwara","Gari white,sold loose","1kg","2018M11","125.479046968481"
"Kwara","Gari white,sold loose","1kg","2018M12","112.873588619066"
"Kwara","Gari yellow,sold loose","1kg","2016M1","176.176333333333"
"Kwara","Gari yellow,sold loose","1kg","2016M2","177.181"
"Kwara","Gari yellow,sold loose","1kg","2016M3","173.179333333333"
"Kwara","Gari yellow,sold loose","1kg","2016M4","176.458333333333"
"Kwara","Gari yellow,sold loose","1kg","2016M5","186.941"
"Kwara","Gari yellow,sold loose","1kg","2016M6","199.840999999999"
"Kwara","Gari yellow,sold loose","1kg","2016M7","184.582333333333"
"Kwara","Gari yellow,sold loose","1kg","2016M8","204.302857142857"
"Kwara","Gari yellow,sold loose","1kg","2016M9","186.639"
"Kwara","Gari yellow,sold loose","1kg","2016M10","204.32240906395"
"Kwara","Gari yellow,sold loose","1kg","2016M11","205.789166666667"
"Kwara","Gari yellow,sold loose","1kg","2016M12","210.150833333333"
"Kwara","Gari yellow,sold loose","1kg","2017M1","208.3"
"Kwara","Gari yellow,sold loose","1kg","2017M2","197.50625"
"Kwara","Gari yellow,sold loose","1kg","2017M3","250.150129342203"
"Kwara","Gari yellow,sold loose","1kg","2017M4","250.557951052022"
"Kwara","Gari yellow,sold loose","1kg","2017M5","251.109178544337"
"Kwara","Gari yellow,sold loose","1kg","2017M6","302.255974983248"
"Kwara","Gari yellow,sold loose","1kg","2017M7","306.27620162284"
"Kwara","Gari yellow,sold loose","1kg","2017M8","300.539166666667"
"Kwara","Gari yellow,sold loose","1kg","2017M9","306.595547309833"
"Kwara","Gari yellow,sold loose","1kg","2017M10","295.33"
"Kwara","Gari yellow,sold loose","1kg","2017M11","291.7"
"Kwara","Gari yellow,sold loose","1kg","2017M12","275.088187360085"
"Kwara","Gari yellow,sold loose","1kg","2018M1","205.273892773893"
"Kwara","Gari yellow,sold loose","1kg","2018M2","156.818181818182"
"Kwara","Gari yellow,sold loose","1kg","2018M3","155"
"Kwara","Gari yellow,sold loose","1kg","2018M4","205.551363436739"
"Kwara","Gari yellow,sold loose","1kg","2018M5","190.801571198469"
"Kwara","Gari yellow,sold loose","1kg","2018M6","192.784090909091"
"Kwara","Gari yellow,sold loose","1kg","2018M7","192.424242424242"
"Kwara","Gari yellow,sold loose","1kg","2018M8","210.097402597403"
"Kwara","Gari yellow,sold loose","1kg","2018M9","214.619318181818"
"Kwara","Gari yellow,sold loose","1kg","2018M10","197.649961149961"
"Kwara","Gari yellow,sold loose","1kg","2018M11","171.212121212121"
"Kwara","Gari yellow,sold loose","1kg","2018M12","162.169131681327"
"Kwara","Mudfish (aro) fresh","1kg","2016M1","950"
"Kwara","Mudfish (aro) fresh","1kg","2016M2","950"
"Kwara","Mudfish (aro) fresh","1kg","2016M3","950"
"Kwara","Mudfish (aro) fresh","1kg","2016M4","1100"
"Kwara","Mudfish (aro) fresh","1kg","2016M5","1029.40999999999"
"Kwara","Mudfish (aro) fresh","1kg","2016M6","944"
"Kwara","Mudfish (aro) fresh","1kg","2016M7","969.23"
"Kwara","Mudfish (aro) fresh","1kg","2016M8","1100"
"Kwara","Mudfish (aro) fresh","1kg","2016M9","1000"
"Kwara","Mudfish (aro) fresh","1kg","2016M10","1034.00562595962"
"Kwara","Mudfish (aro) fresh","1kg","2016M11","1042.855"
"Kwara","Mudfish (aro) fresh","1kg","2016M12","1100"
"Kwara","Mudfish (aro) fresh","1kg","2017M1","911.63"
"Kwara","Mudfish (aro) fresh","1kg","2017M2","850"
"Kwara","Mudfish (aro) fresh","1kg","2017M3","950"
"Kwara","Mudfish (aro) fresh","1kg","2017M4","900"
"Kwara","Mudfish (aro) fresh","1kg","2017M5","912.5"
"Kwara","Mudfish (aro) fresh","1kg","2017M6","950"
"Kwara","Mudfish (aro) fresh","1kg","2017M7","950"
"Kwara","Mudfish (aro) fresh","1kg","2017M8","1150"
"Kwara","Mudfish (aro) fresh","1kg","2017M9","1200"
"Kwara","Mudfish (aro) fresh","1kg","2017M10","1170.37037037037"
"Kwara","Mudfish (aro) fresh","1kg","2017M11","1102.725"
"Kwara","Mudfish (aro) fresh","1kg","2017M12","1092.39130434783"
"Kwara","Mudfish (aro) fresh","1kg","2018M1","1070"
"Kwara","Mudfish (aro) fresh","1kg","2018M2","1215.90909090909"
"Kwara","Mudfish (aro) fresh","1kg","2018M3","1049.33681947144"
"Kwara","Mudfish (aro) fresh","1kg","2018M4","981.428571428571"
"Kwara","Mudfish (aro) fresh","1kg","2018M5","1017.95454545455"
"Kwara","Mudfish (aro) fresh","1kg","2018M6","989.58041958042"
"Kwara","Mudfish (aro) fresh","1kg","2018M7","1041.66666666667"
"Kwara","Mudfish (aro) fresh","1kg","2018M8","980"
"Kwara","Mudfish (aro) fresh","1kg","2018M9","1004.16666666667"
"Kwara","Mudfish (aro) fresh","1kg","2018M10","1076.2962962963"
"Kwara","Mudfish (aro) fresh","1kg","2018M11","1137.5"
"Kwara","Mudfish (aro) fresh","1kg","2018M12","1062.5"
"Kwara","Mudfish : dried","1kg","2016M1","1700"
"Kwara","Mudfish : dried","1kg","2016M2","1830.55499999999"
"Kwara","Mudfish : dried","1kg","2016M3","1729.875"
"Kwara","Mudfish : dried","1kg","2016M4","1707.63"
"Kwara","Mudfish : dried","1kg","2016M5","1799.098"
"Kwara","Mudfish : dried","1kg","2016M6","1916.25"
"Kwara","Mudfish : dried","1kg","2016M7","1946.97"
"Kwara","Mudfish : dried","1kg","2016M8","1885.8975"
"Kwara","Mudfish : dried","1kg","2016M9","1816.705"
"Kwara","Mudfish : dried","1kg","2016M10","1891.923058"
"Kwara","Mudfish : dried","1kg","2016M11","1856.13833333333"
"Kwara","Mudfish : dried","1kg","2016M12","1911.11"
"Kwara","Mudfish : dried","1kg","2017M1","1884.375"
"Kwara","Mudfish : dried","1kg","2017M2","2066.66666666666"
"Kwara","Mudfish : dried","1kg","2017M3","2063.69047619048"
"Kwara","Mudfish : dried","1kg","2017M4","2504.76190476191"
"Kwara","Mudfish : dried","1kg","2017M5","2445.63492063492"
"Kwara","Mudfish : dried","1kg","2017M6","2540"
"Kwara","Mudfish : dried","1kg","2017M7","2480.75396825397"
"Kwara","Mudfish : dried","1kg","2017M8","2224.568"
"Kwara","Mudfish : dried","1kg","2017M9","2250"
"Kwara","Mudfish : dried","1kg","2017M10","2233.33333333333"
"Kwara","Mudfish : dried","1kg","2017M11","2283.14"
"Kwara","Mudfish : dried","1kg","2017M12","2285.51747311828"
"Kwara","Mudfish : dried","1kg","2018M1","2450"
"Kwara","Mudfish : dried","1kg","2018M2","2108.03571428571"
"Kwara","Mudfish : dried","1kg","2018M3","2039.39393939394"
"Kwara","Mudfish : dried","1kg","2018M4","1956.36363636364"
"Kwara","Mudfish : dried","1kg","2018M5","2035.08064516129"
"Kwara","Mudfish : dried","1kg","2018M6","1933.33333333333"
"Kwara","Mudfish : dried","1kg","2018M7","2007.5"
"Kwara","Mudfish : dried","1kg","2018M8","1968.80952380952"
"Kwara","Mudfish : dried","1kg","2018M9","2037.5"
"Kwara","Mudfish : dried","1kg","2018M10","2014.58333333333"
"Kwara","Mudfish : dried","1kg","2018M11","1925"
"Kwara","Mudfish : dried","1kg","2018M12","1908.33333333333"
"Kwara","Onion bulb","1kg","2016M1","205.555"
"Kwara","Onion bulb","1kg","2016M2","232.167023809523"
"Kwara","Onion bulb","1kg","2016M3","231.799166666667"
"Kwara","Onion bulb","1kg","2016M4","228.404166666666"
"Kwara","Onion bulb","1kg","2016M5","222.436666666666"
"Kwara","Onion bulb","1kg","2016M6","224.75"
"Kwara","Onion bulb","1kg","2016M7","243.789761904762"
"Kwara","Onion bulb","1kg","2016M8","243.888888888888"
"Kwara","Onion bulb","1kg","2016M9","254.229166666667"
"Kwara","Onion bulb","1kg","2016M10","251.821968785307"
"Kwara","Onion bulb","1kg","2016M11","276.093714285714"
"Kwara","Onion bulb","1kg","2016M12","281.323333333333"
"Kwara","Onion bulb","1kg","2017M1","282.353333333333"
"Kwara","Onion bulb","1kg","2017M2","171.992857142857"
"Kwara","Onion bulb","1kg","2017M3","179.325068870523"
"Kwara","Onion bulb","1kg","2017M4","203.92238224604"
"Kwara","Onion bulb","1kg","2017M5","190.752894487975"
"Kwara","Onion bulb","1kg","2017M6","188.451805490976"
"Kwara","Onion bulb","1kg","2017M7","184.496958145214"
"Kwara","Onion bulb","1kg","2017M8","216.200666666667"
"Kwara","Onion bulb","1kg","2017M9","210.411071978869"
"Kwara","Onion bulb","1kg","2017M10","216.323599240266"
"Kwara","Onion bulb","1kg","2017M11","214.27647058823"
"Kwara","Onion bulb","1kg","2017M12","207.579357634236"
"Kwara","Onion bulb","1kg","2018M1","272.73570937364"
"Kwara","Onion bulb","1kg","2018M2","287.35119047619"
"Kwara","Onion bulb","1kg","2018M3","215.148308481642"
"Kwara","Onion bulb","1kg","2018M4","204.320942215679"
"Kwara","Onion bulb","1kg","2018M5","202.837301587302"
"Kwara","Onion bulb","1kg","2018M6","194.5838069976"
"Kwara","Onion bulb","1kg","2018M7","198.015873015873"
"Kwara","Onion bulb","1kg","2018M8","217.069737262045"
"Kwara","Onion bulb","1kg","2018M9","208.201798201798"
"Kwara","Onion bulb","1kg","2018M10","204.672619047619"
"Kwara","Onion bulb","1kg","2018M11","248.564185986546"
"Kwara","Onion bulb","1kg","2018M12","211.701261701262"
"Kwara","Rice agric sold loose","1kg","2016M1","220.34"
"Kwara","Rice agric sold loose","1kg","2016M2","221.77221"
"Kwara","Rice agric sold loose","1kg","2016M3","220"
"Kwara","Rice agric sold loose","1kg","2016M4","221.3"
"Kwara","Rice agric sold loose","1kg","2016M5","276.34"
"Kwara","Rice agric sold loose","1kg","2016M6","273.351666666666"
"Kwara","Rice agric sold loose","1kg","2016M7","265.625"
"Kwara","Rice agric sold loose","1kg","2016M8","307.5"
"Kwara","Rice agric sold loose","1kg","2016M9","306.67"
"Kwara","Rice agric sold loose","1kg","2016M10","299.249104370988"
"Kwara","Rice agric sold loose","1kg","2016M11","322.86"
"Kwara","Rice agric sold loose","1kg","2016M12","338.9475"
"Kwara","Rice agric sold loose","1kg","2017M1","332.62"
"Kwara","Rice agric sold loose","1kg","2017M2","410.715"
"Kwara","Rice agric sold loose","1kg","2017M3","397.142857142857"
"Kwara","Rice agric sold loose","1kg","2017M4","343.75"
"Kwara","Rice agric sold loose","1kg","2017M5","481.818181818182"
"Kwara","Rice agric sold loose","1kg","2017M6","490.187675070028"
"Kwara","Rice agric sold loose","1kg","2017M7","488.75"
"Kwara","Rice agric sold loose","1kg","2017M8","447.62"
"Kwara","Rice agric sold loose","1kg","2017M9","448.99"
"Kwara","Rice agric sold loose","1kg","2017M10","381.25"
"Kwara","Rice agric sold loose","1kg","2017M11","351.3"
"Kwara","Rice agric sold loose","1kg","2017M12","350.642857142857"
"Kwara","Rice agric sold loose","1kg","2018M1","322.738095238095"
"Kwara","Rice agric sold loose","1kg","2018M2","284.821428571429"
"Kwara","Rice agric sold loose","1kg","2018M3","393.236347784847"
"Kwara","Rice agric sold loose","1kg","2018M4","343.75"
"Kwara","Rice agric sold loose","1kg","2018M5","312.5"
"Kwara","Rice agric sold loose","1kg","2018M6","304.601648351648"
"Kwara","Rice agric sold loose","1kg","2018M7","308.035714285714"
"Kwara","Rice agric sold loose","1kg","2018M8","301.339285714286"
"Kwara","Rice agric sold loose","1kg","2018M9","303.571428571429"
"Kwara","Rice agric sold loose","1kg","2018M10","315.47619047619"
"Kwara","Rice agric sold loose","1kg","2018M11","315.47619047619"
"Kwara","Rice agric sold loose","1kg","2018M12","308.035714285714"
"Kwara","Rice local sold loose","1kg","2016M1","161.518999999999"
"Kwara","Rice local sold loose","1kg","2016M2","163.214666666667"
"Kwara","Rice local sold loose","1kg","2016M3","172.6315"
"Kwara","Rice local sold loose","1kg","2016M4","201.988333333332"
"Kwara","Rice local sold loose","1kg","2016M5","216.983571428571"
"Kwara","Rice local sold loose","1kg","2016M6","239.565428571428"
"Kwara","Rice local sold loose","1kg","2016M7","238.889444444444"
"Kwara","Rice local sold loose","1kg","2016M8","287.224833333333"
"Kwara","Rice local sold loose","1kg","2016M9","280.394166666666"
"Kwara","Rice local sold loose","1kg","2016M10","305.847304916893"
"Kwara","Rice local sold loose","1kg","2016M11","291.680416666666"
"Kwara","Rice local sold loose","1kg","2016M12","258.055416666666"
"Kwara","Rice local sold loose","1kg","2017M1","276.345833333333"
"Kwara","Rice local sold loose","1kg","2017M2","290.86875"
"Kwara","Rice local sold loose","1kg","2017M3","317.516363064701"
"Kwara","Rice local sold loose","1kg","2017M4","284.367032139897"
"Kwara","Rice local sold loose","1kg","2017M5","341.326530612245"
"Kwara","Rice local sold loose","1kg","2017M6","298.817857686222"
"Kwara","Rice local sold loose","1kg","2017M7","299.536576212301"
"Kwara","Rice local sold loose","1kg","2017M8","269.795"
"Kwara","Rice local sold loose","1kg","2017M9","285.849687809821"
"Kwara","Rice local sold loose","1kg","2017M10","268.75"
"Kwara","Rice local sold loose","1kg","2017M11","258.060869565217"
"Kwara","Rice local sold loose","1kg","2017M12","252.258386171645"
"Kwara","Rice local sold loose","1kg","2018M1","228.591322265707"
"Kwara","Rice local sold loose","1kg","2018M2","226.296056540309"
"Kwara","Rice local sold loose","1kg","2018M3","220.73056694415"
"Kwara","Rice local sold loose","1kg","2018M4","254.367032139897"
"Kwara","Rice local sold loose","1kg","2018M5","295.849687809821"
"Kwara","Rice local sold loose","1kg","2018M6","265.921713512991"
"Kwara","Rice local sold loose","1kg","2018M7","263.991643273936"
"Kwara","Rice local sold loose","1kg","2018M8","276.93210925242"
"Kwara","Rice local sold loose","1kg","2018M9","242.794728381882"
"Kwara","Rice local sold loose","1kg","2018M10","284.660798114221"
"Kwara","Rice local sold loose","1kg","2018M11","257.511916104554"
"Kwara","Rice local sold loose","1kg","2018M12","259.966350074489"
"Kwara","Rice Medium Grained","1kg","2016M1","193.75"
"Kwara","Rice Medium Grained","1kg","2016M2","199.49"
"Kwara","Rice Medium Grained","1kg","2016M3","245.318333333333"
"Kwara","Rice Medium Grained","1kg","2016M4","251.1875"
"Kwara","Rice Medium Grained","1kg","2016M5","253.90625"
"Kwara","Rice Medium Grained","1kg","2016M6","255.556640625"
"Kwara","Rice Medium Grained","1kg","2016M7","262.945"
"Kwara","Rice Medium Grained","1kg","2016M8","337.2"
"Kwara","Rice Medium Grained","1kg","2016M9","360.185"
"Kwara","Rice Medium Grained","1kg","2016M10","363.423151405859"
"Kwara","Rice Medium Grained","1kg","2016M11","365.52"
"Kwara","Rice Medium Grained","1kg","2016M12","341.07"
"Kwara","Rice Medium Grained","1kg","2017M1","348.14875"
"Kwara","Rice Medium Grained","1kg","2017M2","404.746666666667"
"Kwara","Rice Medium Grained","1kg","2017M3","412.40316275764"
"Kwara","Rice Medium Grained","1kg","2017M4","393.535923141186"
"Kwara","Rice Medium Grained","1kg","2017M5","397.070707070707"
"Kwara","Rice Medium Grained","1kg","2017M6","398.349206349206"
"Kwara","Rice Medium Grained","1kg","2017M7","392.857142857143"
"Kwara","Rice Medium Grained","1kg","2017M8","334.7025"
"Kwara","Rice Medium Grained","1kg","2017M9","363.186813186813"
"Kwara","Rice Medium Grained","1kg","2017M10","337.606837606838"
"Kwara","Rice Medium Grained","1kg","2017M11","320.125"
"Kwara","Rice Medium Grained","1kg","2017M12","318.571428571429"
"Kwara","Rice Medium Grained","1kg","2018M1","278.571428571429"
"Kwara","Rice Medium Grained","1kg","2018M2","278.571428571429"
"Kwara","Rice Medium Grained","1kg","2018M3","294.133549608002"
"Kwara","Rice Medium Grained","1kg","2018M4","313.535923141186"
"Kwara","Rice Medium Grained","1kg","2018M5","333.186813186813"
"Kwara","Rice Medium Grained","1kg","2018M6","321.428571428571"
"Kwara","Rice Medium Grained","1kg","2018M7","310.714285714286"
"Kwara","Rice Medium Grained","1kg","2018M8","300"
"Kwara","Rice Medium Grained","1kg","2018M9","314.348370927318"
"Kwara","Rice Medium Grained","1kg","2018M10","310.714285714286"
"Kwara","Rice Medium Grained","1kg","2018M11","310.714285714286"
"Kwara","Rice Medium Grained","1kg","2018M12","307.393483709273"
"Kwara","Rice,imported high quality sold loose","1kg","2016M1","229.271999999999"
"Kwara","Rice,imported high quality sold loose","1kg","2016M2","231.629880952381"
"Kwara","Rice,imported high quality sold loose","1kg","2016M3","265.783428571428"
"Kwara","Rice,imported high quality sold loose","1kg","2016M4","281.058666666666"
"Kwara","Rice,imported high quality sold loose","1kg","2016M5","309.773999999999"
"Kwara","Rice,imported high quality sold loose","1kg","2016M6","363.588"
"Kwara","Rice,imported high quality sold loose","1kg","2016M7","312.265952380952"
"Kwara","Rice,imported high quality sold loose","1kg","2016M8","386.467666666666"
"Kwara","Rice,imported high quality sold loose","1kg","2016M9","374.100624999999"
"Kwara","Rice,imported high quality sold loose","1kg","2016M10","406.169209875"
"Kwara","Rice,imported high quality sold loose","1kg","2016M11","411.098749999999"
"Kwara","Rice,imported high quality sold loose","1kg","2016M12","399.38625"
"Kwara","Rice,imported high quality sold loose","1kg","2017M1","366.8225"
"Kwara","Rice,imported high quality sold loose","1kg","2017M2","387.584583333333"
"Kwara","Rice,imported high quality sold loose","1kg","2017M3","409.297623584997"
"Kwara","Rice,imported high quality sold loose","1kg","2017M4","359.18280192746"
"Kwara","Rice,imported high quality sold loose","1kg","2017M5","391.563943303074"
"Kwara","Rice,imported high quality sold loose","1kg","2017M6","396.540623180623"
"Kwara","Rice,imported high quality sold loose","1kg","2017M7","393.605500662904"
"Kwara","Rice,imported high quality sold loose","1kg","2017M8","367.540714285714"
"Kwara","Rice,imported high quality sold loose","1kg","2017M9","348.998772666469"
"Kwara","Rice,imported high quality sold loose","1kg","2017M10","324.509016798419"
"Kwara","Rice,imported high quality sold loose","1kg","2017M11","319.076190476191"
"Kwara","Rice,imported high quality sold loose","1kg","2017M12","317.839367410627"
"Kwara","Rice,imported high quality sold loose","1kg","2018M1","312.133580197878"
"Kwara","Rice,imported high quality sold loose","1kg","2018M2","321.733765345219"
"Kwara","Rice,imported high quality sold loose","1kg","2018M3","301.772413708176"
"Kwara","Rice,imported high quality sold loose","1kg","2018M4","329.18280192746"
"Kwara","Rice,imported high quality sold loose","1kg","2018M5","348.998772666469"
"Kwara","Rice,imported high quality sold loose","1kg","2018M6","333.212940348553"
"Kwara","Rice,imported high quality sold loose","1kg","2018M7","355.473044108042"
"Kwara","Rice,imported high quality sold loose","1kg","2018M8","338.465903602821"
"Kwara","Rice,imported high quality sold loose","1kg","2018M9","315.650534260891"
"Kwara","Rice,imported high quality sold loose","1kg","2018M10","322.57271874267"
"Kwara","Rice,imported high quality sold loose","1kg","2018M11","323.211139346137"
"Kwara","Rice,imported high quality sold loose","1kg","2018M12","314.760233741084"
"Kwara","Tomato","1kg","2016M1","201.295416666667"
"Kwara","Tomato","1kg","2016M2","150.198333333333"
"Kwara","Tomato","1kg","2016M3","159.137857142857"
"Kwara","Tomato","1kg","2016M4","164.21"
"Kwara","Tomato","1kg","2016M5","165.65"
"Kwara","Tomato","1kg","2016M6","168.75"
"Kwara","Tomato","1kg","2016M7","175.44"
"Kwara","Tomato","1kg","2016M8","178.552"
"Kwara","Tomato","1kg","2016M9","195.216547619047"
"Kwara","Tomato","1kg","2016M10","190.199440798487"
"Kwara","Tomato","1kg","2016M11","222.483428571428"
"Kwara","Tomato","1kg","2016M12","221.220833333333"
"Kwara","Tomato","1kg","2017M1","244.048333333333"
"Kwara","Tomato","1kg","2017M2","237.613"
"Kwara","Tomato","1kg","2017M3","230.019594440647"
"Kwara","Tomato","1kg","2017M4","226.605428442706"
"Kwara","Tomato","1kg","2017M5","284.500915750916"
"Kwara","Tomato","1kg","2017M6","307.602823180554"
"Kwara","Tomato","1kg","2017M7","310.170404308335"
"Kwara","Tomato","1kg","2017M8","375.810714285714"
"Kwara","Tomato","1kg","2017M9","310.55"
"Kwara","Tomato","1kg","2017M10","251.219141719784"
"Kwara","Tomato","1kg","2017M11","249.888888888889"
"Kwara","Tomato","1kg","2017M12","240.740859747681"
"Kwara","Tomato","1kg","2018M1","248.795045045045"
"Kwara","Tomato","1kg","2018M2","185.2192811508"
"Kwara","Tomato","1kg","2018M3","202.891156462585"
"Kwara","Tomato","1kg","2018M4","271.729587229655"
"Kwara","Tomato","1kg","2018M5","265.56228831911"
"Kwara","Tomato","1kg","2018M6","269.652014652015"
"Kwara","Tomato","1kg","2018M7","242.358276643991"
"Kwara","Tomato","1kg","2018M8","261.411992263056"
"Kwara","Tomato","1kg","2018M9","262.4231678487"
"Kwara","Tomato","1kg","2018M10","231.276455026455"
"Kwara","Tomato","1kg","2018M11","229.419488101754"
"Kwara","Tomato","1kg","2018M12","206.606322969959"
"Kwara","Yam tuber","1kg","2016M1","132.593333333333"
"Kwara","Yam tuber","1kg","2016M2","148.243333333333"
"Kwara","Yam tuber","1kg","2016M3","128.354"
"Kwara","Yam tuber","1kg","2016M4","145.801666666667"
"Kwara","Yam tuber","1kg","2016M5","191.448333333333"
"Kwara","Yam tuber","1kg","2016M6","195.428571428571"
"Kwara","Yam tuber","1kg","2016M7","204.488095238095"
"Kwara","Yam tuber","1kg","2016M8","201.613374999999"
"Kwara","Yam tuber","1kg","2016M9","214.565119047619"
"Kwara","Yam tuber","1kg","2016M10","214.475121195719"
"Kwara","Yam tuber","1kg","2016M11","215.650999999999"
"Kwara","Yam tuber","1kg","2016M12","216.309"
"Kwara","Yam tuber","1kg","2017M1","215.582"
"Kwara","Yam tuber","1kg","2017M2","199.879"
"Kwara","Yam tuber","1kg","2017M3","235.185185185185"
"Kwara","Yam tuber","1kg","2017M4","246.601708234285"
